-97.5,32.15,Bigfoot Report Class A 1979,,,,,,
-89.67523,45.22849,Bigfoot Report Class A 1979,,,,,,
-82.59822,38.12764,Bigfoot Report Class A 1979 -'84,,,,,,
-83.80404,34.64145,Bigfoot Report Class A 1979-1980,,,,,,
-95.10654,30.302,Bigfoot Report Class A 1979/1980,,,,,,
-83.32354,38.56277,Bigfoot Report Class A 197?,,,,,,
-81.5446,28.6901,Bigfoot Report Class A 1980,,,,,,
-91.14448,32.0131,Bigfoot Report Class A 1980,,,,,,
-96.6824,40.84792,Bigfoot Report Class A 1980,,,,,,
-95.48833,31.35833,Bigfoot Report Class A 1980,,,,,,
-93.75723,36.31519,Bigfoot Report Class A 1981,,,,,,
-105.1598,38.753,Bigfoot Report Class A 1981,,,,,,
-95.26167,34.92333,Bigfoot Report Class A 1981,,,,,,
-82.38998,34.52414,Bigfoot Report Class A 1981,,,,,,
-95.37101,31.82347,Bigfoot Report Class A 1981,,,,,,
-82.71758,28.29425,Bigfoot Report Class A 1981 or 1982,,,,,,
-81.88475,31.8792,Bigfoot Report Class A 1982,,,,,,
-113.1236,48.36139,Bigfoot Report Class A 1982,,,,,,
-112.7031,47.04333,Bigfoot Report Class A 1982,,,,,,
-96.01666,28.97944,Bigfoot Report Class A 1982,,,,,,
-80.60976,26.61979,Bigfoot Report Class A 1982 or 1983,,,,,,
-80.58332,40.70386,Bigfoot Report Class A 1982 or 83,,,,,,
-95.60834,30.23333,Bigfoot Report Class A 1983,,,,,,
-94.965,32.27444,Bigfoot Report Class A 1983,,,,,,
-122.6228,46.05333,Bigfoot Report Class A 1984,,,,,,
-89.6965,45.89832,Bigfoot Report Class A 1984,,,,,,
-122.1171,49.4068,Bigfoot Report Class A 1984/85,,,,,,
-123.3471,45.63606,Bigfoot Report Class A 1984/85?,,,,,,
-104.3786,37.09263,Bigfoot Report Class A 1985,,,,,,
-82.3657,29.77535,Bigfoot Report Class A 1985,,,,,,
-85.3948,29.93629,Bigfoot Report Class A 1985,,,,,,
-117.3606,47.62769,Bigfoot Report Class A 1985,,,,,,
-81.75165,30.05705,Bigfoot Report Class A 1986,,,,,,
-85.589,46.56725,Bigfoot Report Class A 1986,,,,,,
-82.41166,39.14299,Bigfoot Report Class A 1986 or 1987?,,,,,,
-83.0337,40.08159,Bigfoot Report Class A 1986-87,,,,,,
-86.46987,35.10615,Bigfoot Report Class A 1987,,,,,,
-94.16666,32.8,Bigfoot Report Class A 1987,,,,,,
-94.9,32.51667,Bigfoot Report Class A 1987,,,,,,
-82.454,27.099,Bigfoot Report Class A 1988,,,,,,
-80.78826,40.2831,Bigfoot Report Class A 1988,,,,,,
-99.18778,33.16972,Bigfoot Report Class A 1988,,,,,,
-80.93919,28.85025,Bigfoot Report Class A 1989,,,,,,
-92.20055,37.82861,Bigfoot Report Class A 1989,,,,,,
-87.45876,33.97575,Bigfoot Report Class A 1990,,,,,,
-87.53395,33.8957,Bigfoot Report Class A 1990,,,,,,
-85.217,30.8724,Bigfoot Report Class A 1990,,,,,,
-88.41175,36.8207,Bigfoot Report Class A 1990,,,,,,
-87.48289,46.09045,Bigfoot Report Class A 1990,,,,,,
-81.65929,39.3731,Bigfoot Report Class A 1990,,,,,,
-94.86667,30.08333,Bigfoot Report Class A 1990,,,,,,
-111.69,33.85,Bigfoot Report Class A 1990's,,,,,,
-97.54944,32.17194,Bigfoot Report Class A 1990-92,,,,,,
-122.5833,38.25583,Bigfoot Report Class A 1991,,,,,,
-91.09014,39.29007,Bigfoot Report Class A 1991,,,,,,
-81.70052,34.53654,Bigfoot Report Class A 1991,,,,,,
-96.78917,33.71472,Bigfoot Report Class A 1991-1995,,,,,,
-86.17524,34.27607,Bigfoot Report Class A 1992,,,,,,
-81.19895,40.75872,Bigfoot Report Class A 1992,,,,,,
-118.5834,34.76666,Bigfoot Report Class A 1993,,,,,,
-81.7757,28.86151,Bigfoot Report Class A 1993,,,,,,
-93.94583,36.34167,Bigfoot Report Class A 1994,,,,,,
-121.6156,40.92911,Bigfoot Report Class A 1994,,,,,,
-105.4826,37.5969,Bigfoot Report Class A 1994,,,,,,
-81.4189,30.4544,Bigfoot Report Class A 1994,,,,,,
-84.67017,38.90649,Bigfoot Report Class A 1994,,,,,,
-89.6075,37.286,Bigfoot Report Class A 1994,,,,,,
-122.8889,45.63893,Bigfoot Report Class A 1994,,,,,,
-81.11642,40.98596,Bigfoot Report Class A 1994-95,,,,,,
-122.1983,46.7002,Bigfoot Report Class A 1994?,,,,,,
-132.7982,55.1872,Bigfoot Report Class A 1995,,,,,,
-95.62278,34.11306,Bigfoot Report Class A 1995,,,,,,
-95.82056,33.26222,Bigfoot Report Class A 1995,,,,,,
-98.09234,32.04417,Bigfoot Report Class A 1995,,,,,,
-122.3219,47.45411,Bigfoot Report Class A 1995,,,,,,
-84.45905,39.49695,Bigfoot Report Class A 1995 to 2003,,,,,,
-86.5065,30.51295,Bigfoot Report Class A 1996,,,,,,
-89.0338,30.97675,Bigfoot Report Class A 1997,,,,,,
-80.6937,40.39103,Bigfoot Report Class A 1997,,,,,,
-97.1225,36.02306,Bigfoot Report Class A 1997,,,,,,
-81.51749,40.27488,Bigfoot Report Class A 1997-2001,,,,,,
-84.06493,44.5256,Bigfoot Report Class A 1997/1998,,,,,,
-92.34083,34.55056,Bigfoot Report Class A 1998,,,,,,
-94.45417,34.70694,Bigfoot Report Class A 1998,,,,,,
-81.436,32.0391,Bigfoot Report Class A 1998,,,,,,
-96.84806,33.69,Bigfoot Report Class A 1998,,,,,,
-81.54172,30.23693,Bigfoot Report Class A 1998-2000,,,,,,
-121.7,37,Bigfoot Report Class A 1998-2004,,,,,,
-86.17122,33.36305,Bigfoot Report Class A 1999,,,,,,
-88.9963,37.289,Bigfoot Report Class A 1999,,,,,,
-84.588,38.528,Bigfoot Report Class A 1999-2000,,,,,,
-86.6333,34.4881,Bigfoot Report Class A 2000,,,,,,
-82.33316,29.58358,Bigfoot Report Class A 2000,,,,,,
-95.90694,33.61666,Bigfoot Report Class A 2000-2003,,,,,,
-87.00665,34.6802,Bigfoot Report Class A 2001,,,,,,
-122.278,40.7974,Bigfoot Report Class A 2001,,,,,,
-81.22285,26.0079,Bigfoot Report Class A 2001,,,,,,
-120.5836,38.72139,Bigfoot Report Class A 2003,,,,,,
-81.88324,30.10139,Bigfoot Report Class A 2003,,,,,,
-74.68135,40.16465,Bigfoot Report Class A 2003,,,,,,
-120.6033,38.90333,Bigfoot Report Class A 2004,,,,,,
-74.321,41.08335,Bigfoot Report Class A 2004,,,,,,
-95.23958,33.36867,Bigfoot Report Class A 2004,,,,,,
-114.0125,45.82285,Bigfoot Report Class A 2005,,,,,,
-88.867,39.781,Bigfoot Report Class A 2006,,,,,,
-123.6216,42.16024,Bigfoot Report Class A 2006,,,,,,
-93.47855,48.60385,Bigfoot Report Class A 2007,,,,,,
-84.383,34.39965,Bigfoot Report Class A 2007,,,,,,
-87.01657,37.64966,Bigfoot Report Class A 2007,,,,,,
-80.3616,37.9937,Bigfoot Report Class A 2008,,,,,,
-121.1537,44.8464,Bigfoot Report Class A 71; 83; 94,,,,,,
-87.50905,34.80405,Bigfoot Report Class A 79; 80; 99,,,,,,
-122.6089,49.0922,Bigfoot Report Class A 87 or 88,,,,,,
-79.65835,36.86345,Bigfoot Report Class A ?84-86?,,,,,,
-89.5,39.853,Bigfoot Report Class A About 1995,,,,,,
-121.94,49.24,Bigfoot Report Class A Apr 1934,,,,,,
-86.1437,45.964,Bigfoot Report Class A Apr 1962,,,,,,
-101.3166,48.25422,Bigfoot Report Class A Apr 1962,,,,,,
-83.53575,35.68449,Bigfoot Report Class A Apr 1970,,,,,,
-121.2919,35.5565,Bigfoot Report Class A Apr 1974,,,,,,
-78.9211,33.72,Bigfoot Report Class A Apr 1974,,,,,,
-122.0194,45.62778,Bigfoot Report Class A Apr 1978,,,,,,
-94.3,32.68,Bigfoot Report Class A Apr 1979,,,,,,
-122.69,46.96515,Bigfoot Report Class A Apr 1979,,,,,,
-77.60525,42.28045,Bigfoot Report Class A Apr 1979 or 80,,,,,,
-90.0594,40.5332,Bigfoot Report Class A Apr 1980,,,,,,
-121.7753,45.69833,Bigfoot Report Class A Apr 1980,,,,,,
-98.03333,50.25,Bigfoot Report Class A Apr 1981,,,,,,
-119.9254,34.73389,Bigfoot Report Class A Apr 1982,,,,,,
-95.16028,33.64555,Bigfoot Report Class A Apr 1982,,,,,,
-82.443,35.33975,Bigfoot Report Class A Apr 1983,,,,,,
-93.20389,33.88861,Bigfoot Report Class A Apr 1984,,,,,,
-81.09017,37.22647,Bigfoot Report Class A Apr 1984,,,,,,
-123.12,59.61,Bigfoot Report Class A Apr 1987,,,,,,
-94.14306,32.01083,Bigfoot Report Class A Apr 1988,,,,,,
-107.7247,37.83905,Bigfoot Report Class A Apr 1989,,,,,,
-83.9769,37.06226,Bigfoot Report Class A Apr 1991,,,,,,
-121.2303,45.75806,Bigfoot Report Class A Apr 1991,,,,,,
-121.9658,47.288,Bigfoot Report Class A Apr 1992,,,,,,
-120.1358,38.86,Bigfoot Report Class A Apr 1993,,,,,,
-87.1814,30.9905,Bigfoot Report Class A Apr 1994,,,,,,
-81.80005,29.98085,Bigfoot Report Class A Apr 1994,,,,,,
-121.4755,44.2157,Bigfoot Report Class A Apr 1994,,,,,,
-121.6352,47.8573,Bigfoot Report Class A Apr 1994,,,,,,
-122.0111,47.8925,Bigfoot Report Class A Apr 1995,,,,,,
-92.4573,45.1097,Bigfoot Report Class A Apr 1995,,,,,,
-119.9833,38.93333,Bigfoot Report Class A Apr 1996,,,,,,
-78.3253,43.22649,Bigfoot Report Class A Apr 1997,,,,,,
-104.9908,38.54166,Bigfoot Report Class A Apr 1998,,,,,,
-90.9525,36.66708,Bigfoot Report Class A Apr 1998,,,,,,
-95.6,32.16139,Bigfoot Report Class A Apr 1998,,,,,,
